#term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0048523	Negative regulation of cellular process	80	5053	0.17	0.35	0.0073	9606.ENSP00000188790,9606.ENSP00000209728,9606.ENSP00000215743,9606.ENSP00000217289,9606.ENSP00000218388,9606.ENSP00000219022,9606.ENSP00000219746,9606.ENSP00000221992,9606.ENSP00000222271,9606.ENSP00000225964,9606.ENSP00000250457,9606.ENSP00000252809,9606.ENSP00000256412,9606.ENSP00000256442,9606.ENSP00000258729,9606.ENSP00000259008,9606.ENSP00000260128,9606.ENSP00000261622,9606.ENSP00000263326,9606.ENSP00000263735,9606.ENSP00000264012,9606.ENSP00000265171,9606.ENSP00000268138,9606.ENSP00000271452,9606.ENSP00000272895,9606.ENSP00000280612,9606.ENSP00000286758,9606.ENSP00000287598,9606.ENSP00000296695,9606.ENSP00000296861,9606.ENSP00000300093,9606.ENSP00000300403,9606.ENSP00000302530,9606.ENSP00000304408,9606.ENSP00000308815,9606.ENSP00000315644,9606.ENSP00000318270,9606.ENSP00000319788,9606.ENSP00000320147,9606.ENSP00000330523,9606.ENSP00000335357,9606.ENSP00000337060,9606.ENSP00000340989,9606.ENSP00000342307,9606.ENSP00000352271,9606.ENSP00000354451,9606.ENSP00000355167,9606.ENSP00000355922,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000356991,9606.ENSP00000357112,9606.ENSP00000358813,9606.ENSP00000359393,9606.ENSP00000360944,9606.ENSP00000361405,9606.ENSP00000361540,9606.ENSP00000361850,9606.ENSP00000362108,9606.ENSP00000363001,9606.ENSP00000363149,9606.ENSP00000365473,9606.ENSP00000365773,9606.ENSP00000368516,9606.ENSP00000369293,9606.ENSP00000377601,9606.ENSP00000378517,9606.ENSP00000378699,9606.ENSP00000384949,9606.ENSP00000391090,9606.ENSP00000405726,9606.ENSP00000412292,9606.ENSP00000428205,9606.ENSP00000428489,9606.ENSP00000432568,9606.ENSP00000436812,9606.ENSP00000458585,9606.ENSP00000481841,9606.ENSP00000498748,9606.ENSP00000501092	FAP,CDC6,MMP11,FERMT1,TIMP1,OLFM4,TOX3,CEACAM5,COMP,COL1A1,EGLN3,GDF15,ADAMDEC1,CCNB1,IGF2BP3,BRIP1,SULF1,SLC7A5,IL37,EPCAM,CDH3,EGF,TICRR,NUF2,ABCA12,SLC7A11,CXCL13,BUB1B,SPINK1,TNFRSF21,PLK1,TPX2,BUB1,COL3A1,CCL19,TYMS,PROM2,NQO1,EZH2,CTHRC1,CDKN3,NME1,SFN,FOXM1,XRCC2,IQGAP3,HORMAD1,CENPF,KIF14,ASPM,NECTIN4,AIM2,TTK,HMGB3,STIL,MMP9,CDC20,PLAU,LCN2,SMPDL3B,SPDEF,MUC21,PSAT1,LGR4,IL2RA,HELLS,SPP1,CDK1,PYCR1,CHEK1,CDC45,DEPDC1,FBXO32,PBK,SPTBN2,MUC5B,MMP12,CD24,GREM1,TFAP2A
GO:0110076	Negative regulation of ferroptosis	4	17	1.34	0.56	0.0083	9606.ENSP00000250457,9606.ENSP00000280612,9606.ENSP00000319788,9606.ENSP00000365773	EGLN3,SLC7A11,NQO1,PSAT1
GO:0033554	Cellular response to stress	35	1633	0.3	0.38	0.0087	9606.ENSP00000222271,9606.ENSP00000228843,9606.ENSP00000250457,9606.ENSP00000252809,9606.ENSP00000256442,9606.ENSP00000259008,9606.ENSP00000261622,9606.ENSP00000264596,9606.ENSP00000268138,9606.ENSP00000280612,9606.ENSP00000300035,9606.ENSP00000300093,9606.ENSP00000319788,9606.ENSP00000320147,9606.ENSP00000340989,9606.ENSP00000342307,9606.ENSP00000352271,9606.ENSP00000353770,9606.ENSP00000355506,9606.ENSP00000357112,9606.ENSP00000362108,9606.ENSP00000376352,9606.ENSP00000376457,9606.ENSP00000377601,9606.ENSP00000378699,9606.ENSP00000378743,9606.ENSP00000384949,9606.ENSP00000391090,9606.ENSP00000391490,9606.ENSP00000405726,9606.ENSP00000411532,9606.ENSP00000416293,9606.ENSP00000428489,9606.ENSP00000481380,9606.ENSP00000494957	COMP,RAD51AP1,EGLN3,GDF15,CCNB1,BRIP1,SLC7A5,NEIL3,TICRR,SLC7A11,PCLAF,PLK1,NQO1,EZH2,SFN,FOXM1,XRCC2,RRM2,EXO1,AIM2,LCN2,PDK1,ECT2,HELLS,CDK1,AK4,PYCR1,CHEK1,AGR2,CDC45,TOP2A,SLC2A1,PBK,CCNA2,UBE2T
GO:0007080	Mitotic metaphase chromosome alignment	6	60	0.97	0.52	0.0089	9606.ENSP00000256442,9606.ENSP00000265148,9606.ENSP00000271452,9606.ENSP00000356319,9606.ENSP00000358813,9606.ENSP00000360540	CCNB1,CENPE,NUF2,KIF14,TTK,CEP55
GO:0051383	Kinetochore organization	4	18	1.32	0.54	0.0095	9606.ENSP00000247191,9606.ENSP00000265148,9606.ENSP00000271452,9606.ENSP00000355922	DLGAP5,CENPE,NUF2,CENPF
GO:0000281	Mitotic cytokinesis	7	91	0.86	0.49	0.0100	9606.ENSP00000265748,9606.ENSP00000300093,9606.ENSP00000354451,9606.ENSP00000360540,9606.ENSP00000363524,9606.ENSP00000376457,9606.ENSP00000378356	ANLN,PLK1,IQGAP3,CEP55,KIF4A,ECT2,KIF20A
GO:0051094	Positive regulation of developmental process	30	1317	0.33	0.38	0.0102	9606.ENSP00000225964,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000256442,9606.ENSP00000261622,9606.ENSP00000265171,9606.ENSP00000308815,9606.ENSP00000320147,9606.ENSP00000321835,9606.ENSP00000329403,9606.ENSP00000330523,9606.ENSP00000340989,9606.ENSP00000352271,9606.ENSP00000354451,9606.ENSP00000355751,9606.ENSP00000356379,9606.ENSP00000357668,9606.ENSP00000361540,9606.ENSP00000362108,9606.ENSP00000363149,9606.ENSP00000368516,9606.ENSP00000369293,9606.ENSP00000376457,9606.ENSP00000378699,9606.ENSP00000391490,9606.ENSP00000428876,9606.ENSP00000481841,9606.ENSP00000482841,9606.ENSP00000498748,9606.ENSP00000501092	COL1A1,GDF15,CHI3L1,CCNB1,SLC7A5,EGF,CCL19,EZH2,ETV4,PCP4,CTHRC1,SFN,XRCC2,IQGAP3,THBS2,ASPM,ADAM12,CDC20,LCN2,SPDEF,LGR4,IL2RA,ECT2,CDK1,AGR2,FAM83A,CD24,CRABP2,GREM1,TFAP2A
GO:0006950	Response to stress	60	3499	0.21	0.34	0.0106	9606.ENSP00000218388,9606.ENSP00000222271,9606.ENSP00000225964,9606.ENSP00000228843,9606.ENSP00000250457,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000256442,9606.ENSP00000256447,9606.ENSP00000259008,9606.ENSP00000260227,9606.ENSP00000261622,9606.ENSP00000263326,9606.ENSP00000264596,9606.ENSP00000268138,9606.ENSP00000276708,9606.ENSP00000280612,9606.ENSP00000286758,9606.ENSP00000300035,9606.ENSP00000300093,9606.ENSP00000304408,9606.ENSP00000308815,9606.ENSP00000311648,9606.ENSP00000319788,9606.ENSP00000320147,9606.ENSP00000340989,9606.ENSP00000342307,9606.ENSP00000352271,9606.ENSP00000353770,9606.ENSP00000355506,9606.ENSP00000356024,9606.ENSP00000357112,9606.ENSP00000359393,9606.ENSP00000361850,9606.ENSP00000362108,9606.ENSP00000363001,9606.ENSP00000368516,9606.ENSP00000369129,9606.ENSP00000369293,9606.ENSP00000374265,9606.ENSP00000376352,9606.ENSP00000376457,9606.ENSP00000377601,9606.ENSP00000378699,9606.ENSP00000378743,9606.ENSP00000384949,9606.ENSP00000391090,9606.ENSP00000391490,9606.ENSP00000405726,9606.ENSP00000411532,9606.ENSP00000416037,9606.ENSP00000416293,9606.ENSP00000416561,9606.ENSP00000428489,9606.ENSP00000458585,9606.ENSP00000481380,9606.ENSP00000481841,9606.ENSP00000488437,9606.ENSP00000494957,9606.ENSP00000496939	TIMP1,COMP,COL1A1,RAD51AP1,EGLN3,GDF15,CHI3L1,CCNB1,CD180,BRIP1,MMP7,SLC7A5,IL37,NEIL3,TICRR,GSDMC,SLC7A11,CXCL13,PCLAF,PLK1,COL3A1,CCL19,UGT8,NQO1,EZH2,SFN,FOXM1,XRCC2,RRM2,EXO1,CR2,AIM2,HMGB3,PLAU,LCN2,SMPDL3B,LGR4,DSP,IL2RA,GPX2,PDK1,ECT2,HELLS,CDK1,AK4,PYCR1,CHEK1,AGR2,CDC45,TOP2A,TMPRSS4,SLC2A1,CFB,PBK,MMP12,CCNA2,CD24,PRSS2,UBE2T,KCNN4
GO:0016321	Female meiosis chromosome segregation	3	6	1.67	0.54	0.0112	9606.ENSP00000240423,9606.ENSP00000300093,9606.ENSP00000358813	NCAPH,PLK1,TTK
GO:0001934	Positive regulation of protein phosphorylation	10	206	0.66	0.44	0.0123	9606.ENSP00000255409,9606.ENSP00000265148,9606.ENSP00000265171,9606.ENSP00000300403,9606.ENSP00000318270,9606.ENSP00000320147,9606.ENSP00000356319,9606.ENSP00000361405,9606.ENSP00000376457,9606.ENSP00000378177	CHI3L1,CENPE,EGF,TPX2,PROM2,EZH2,KIF14,MMP9,ECT2,CEMIP
GO:0030261	Chromosome condensation	5	40	1.07	0.49	0.0128	9606.ENSP00000240423,9606.ENSP00000251496,9606.ENSP00000300093,9606.ENSP00000378699,9606.ENSP00000411532	NCAPH,NCAPG,PLK1,CDK1,TOP2A
GO:0007098	Centrosome cycle	7	100	0.82	0.44	0.0165	9606.ENSP00000260731,9606.ENSP00000263753,9606.ENSP00000300035,9606.ENSP00000300093,9606.ENSP00000352271,9606.ENSP00000360944,9606.ENSP00000378699	KIF11,SGO1,PCLAF,PLK1,XRCC2,STIL,CDK1
GO:0007143	Female meiotic nuclear division	5	43	1.04	0.46	0.0171	9606.ENSP00000240423,9606.ENSP00000288207,9606.ENSP00000300093,9606.ENSP00000358813,9606.ENSP00000411532	NCAPH,CCNB2,PLK1,TTK,TOP2A
GO:0030155	Regulation of cell adhesion	21	794	0.39	0.36	0.0175	9606.ENSP00000217289,9606.ENSP00000219022,9606.ENSP00000225964,9606.ENSP00000256412,9606.ENSP00000263735,9606.ENSP00000272895,9606.ENSP00000286758,9606.ENSP00000296861,9606.ENSP00000305603,9606.ENSP00000308815,9606.ENSP00000340989,9606.ENSP00000356319,9606.ENSP00000361850,9606.ENSP00000365473,9606.ENSP00000369293,9606.ENSP00000385545,9606.ENSP00000391490,9606.ENSP00000458585,9606.ENSP00000481841,9606.ENSP00000488437,9606.ENSP00000498748	FERMT1,OLFM4,COL1A1,ADAMDEC1,EPCAM,ABCA12,CXCL13,TNFRSF21,FUT3,CCL19,SFN,KIF14,PLAU,MUC21,IL2RA,KIF26B,AGR2,MMP12,CD24,PRSS2,GREM1
GO:0001932	Regulation of protein phosphorylation	13	357	0.53	0.39	0.0181	9606.ENSP00000209728,9606.ENSP00000255409,9606.ENSP00000265148,9606.ENSP00000265171,9606.ENSP00000300403,9606.ENSP00000318270,9606.ENSP00000320147,9606.ENSP00000335357,9606.ENSP00000340989,9606.ENSP00000356319,9606.ENSP00000361405,9606.ENSP00000376457,9606.ENSP00000378177	CDC6,CHI3L1,CENPE,EGF,TPX2,PROM2,EZH2,CDKN3,SFN,KIF14,MMP9,ECT2,CEMIP
GO:0022411	Cellular component disassembly	12	308	0.56	0.39	0.0181	9606.ENSP00000215743,9606.ENSP00000260227,9606.ENSP00000260302,9606.ENSP00000300093,9606.ENSP00000322788,9606.ENSP00000337060,9606.ENSP00000356319,9606.ENSP00000361405,9606.ENSP00000378699,9606.ENSP00000411532,9606.ENSP00000458585,9606.ENSP00000488437	MMP11,MMP7,MMP13,PLK1,MMP1,NME1,KIF14,MMP9,CDK1,TOP2A,MMP12,PRSS2
GO:0030199	Collagen fibril organization	6	71	0.9	0.44	0.0181	9606.ENSP00000215743,9606.ENSP00000222271,9606.ENSP00000225964,9606.ENSP00000304408,9606.ENSP00000359114,9606.ENSP00000498748	MMP11,COMP,COL1A1,COL3A1,COL11A1,GREM1
GO:0045859	Regulation of protein kinase activity	10	218	0.63	0.41	0.0181	9606.ENSP00000209728,9606.ENSP00000255409,9606.ENSP00000265148,9606.ENSP00000300403,9606.ENSP00000320147,9606.ENSP00000335357,9606.ENSP00000340989,9606.ENSP00000356319,9606.ENSP00000376457,9606.ENSP00000378177	CDC6,CHI3L1,CENPE,TPX2,EZH2,CDKN3,SFN,KIF14,ECT2,CEMIP
GO:0034508	Centromere complex assembly	4	23	1.21	0.46	0.0192	9606.ENSP00000247191,9606.ENSP00000265148,9606.ENSP00000355922,9606.ENSP00000362018	DLGAP5,CENPE,CENPF,CENPI
GO:0051988	Regulation of attachment of spindle microtubules to kinetochore	4	23	1.21	0.46	0.0192	9606.ENSP00000256442,9606.ENSP00000323300,9606.ENSP00000376457,9606.ENSP00000378699	CCNB1,SPAG5,ECT2,CDK1
GO:0044784	Metaphase/anaphase transition of cell cycle	3	8	1.55	0.47	0.0194	9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000361540	BUB1B,PLK1,CDC20
GO:0012501	Programmed cell death	26	1120	0.34	0.34	0.0206	9606.ENSP00000188790,9606.ENSP00000219746,9606.ENSP00000221992,9606.ENSP00000222271,9606.ENSP00000250457,9606.ENSP00000255409,9606.ENSP00000260128,9606.ENSP00000276708,9606.ENSP00000287598,9606.ENSP00000296861,9606.ENSP00000298048,9606.ENSP00000300403,9606.ENSP00000302530,9606.ENSP00000306968,9606.ENSP00000337060,9606.ENSP00000340989,9606.ENSP00000361405,9606.ENSP00000362108,9606.ENSP00000369293,9606.ENSP00000376352,9606.ENSP00000376992,9606.ENSP00000377601,9606.ENSP00000378699,9606.ENSP00000391090,9606.ENSP00000411532,9606.ENSP00000481841	FAP,TOX3,CEACAM5,COMP,EGLN3,CHI3L1,SULF1,GSDMC,BUB1B,TNFRSF21,MELK,TPX2,BUB1,CDCA7,NME1,SFN,MMP9,LCN2,IL2RA,PDK1,BCL2L15,HELLS,CDK1,CHEK1,TOP2A,CD24
GO:0050793	Regulation of developmental process	45	2449	0.24	0.32	0.0208	9606.ENSP00000215743,9606.ENSP00000217289,9606.ENSP00000221992,9606.ENSP00000222271,9606.ENSP00000225964,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000256442,9606.ENSP00000260128,9606.ENSP00000261622,9606.ENSP00000264012,9606.ENSP00000265171,9606.ENSP00000272895,9606.ENSP00000286758,9606.ENSP00000296861,9606.ENSP00000308815,9606.ENSP00000320147,9606.ENSP00000321835,9606.ENSP00000329403,9606.ENSP00000330523,9606.ENSP00000340989,9606.ENSP00000352271,9606.ENSP00000354451,9606.ENSP00000355751,9606.ENSP00000355922,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000357668,9606.ENSP00000359393,9606.ENSP00000361405,9606.ENSP00000361540,9606.ENSP00000362108,9606.ENSP00000363149,9606.ENSP00000368516,9606.ENSP00000368727,9606.ENSP00000369293,9606.ENSP00000376457,9606.ENSP00000378517,9606.ENSP00000378699,9606.ENSP00000391490,9606.ENSP00000428876,9606.ENSP00000481841,9606.ENSP00000482841,9606.ENSP00000498748,9606.ENSP00000501092	MMP11,FERMT1,CEACAM5,COMP,COL1A1,GDF15,CHI3L1,CCNB1,SULF1,SLC7A5,CDH3,EGF,ABCA12,CXCL13,TNFRSF21,CCL19,EZH2,ETV4,PCP4,CTHRC1,SFN,XRCC2,IQGAP3,THBS2,CENPF,KIF14,ASPM,ADAM12,HMGB3,MMP9,CDC20,LCN2,SPDEF,LGR4,XDH,IL2RA,ECT2,SPP1,CDK1,AGR2,FAM83A,CD24,CRABP2,GREM1,TFAP2A
GO:0031570	DNA integrity checkpoint signaling	7	108	0.78	0.4	0.0230	9606.ENSP00000209728,9606.ENSP00000259008,9606.ENSP00000268138,9606.ENSP00000300093,9606.ENSP00000378699,9606.ENSP00000391090,9606.ENSP00000405726	CDC6,BRIP1,TICRR,PLK1,CDK1,CHEK1,CDC45
GO:0006915	Apoptotic process	25	1072	0.34	0.33	0.0243	9606.ENSP00000188790,9606.ENSP00000219746,9606.ENSP00000221992,9606.ENSP00000222271,9606.ENSP00000250457,9606.ENSP00000255409,9606.ENSP00000260128,9606.ENSP00000287598,9606.ENSP00000296861,9606.ENSP00000298048,9606.ENSP00000300403,9606.ENSP00000302530,9606.ENSP00000306968,9606.ENSP00000337060,9606.ENSP00000340989,9606.ENSP00000361405,9606.ENSP00000362108,9606.ENSP00000369293,9606.ENSP00000376352,9606.ENSP00000376992,9606.ENSP00000377601,9606.ENSP00000378699,9606.ENSP00000391090,9606.ENSP00000411532,9606.ENSP00000481841	FAP,TOX3,CEACAM5,COMP,EGLN3,CHI3L1,SULF1,BUB1B,TNFRSF21,MELK,TPX2,BUB1,CDCA7,NME1,SFN,MMP9,LCN2,IL2RA,PDK1,BCL2L15,HELLS,CDK1,CHEK1,TOP2A,CD24
GO:0010800	Positive regulation of peptidyl-threonine phosphorylation	3	9	1.5	0.44	0.0243	9606.ENSP00000255409,9606.ENSP00000265171,9606.ENSP00000378177	CHI3L1,EGF,CEMIP
GO:0032506	Cytokinetic process	5	48	0.99	0.42	0.0243	9606.ENSP00000265748,9606.ENSP00000300093,9606.ENSP00000354451,9606.ENSP00000360540,9606.ENSP00000378356	ANLN,PLK1,IQGAP3,CEP55,KIF20A
GO:0070601	Centromeric sister chromatid cohesion	3	9	1.5	0.44	0.0243	9606.ENSP00000263753,9606.ENSP00000287598,9606.ENSP00000302530	SGO1,BUB1B,BUB1
GO:2000026	Regulation of multicellular organismal development	30	1405	0.3	0.32	0.0249	9606.ENSP00000217289,9606.ENSP00000222271,9606.ENSP00000255409,9606.ENSP00000256442,9606.ENSP00000260128,9606.ENSP00000261622,9606.ENSP00000264012,9606.ENSP00000265171,9606.ENSP00000272895,9606.ENSP00000286758,9606.ENSP00000296861,9606.ENSP00000308815,9606.ENSP00000320147,9606.ENSP00000321835,9606.ENSP00000340989,9606.ENSP00000352271,9606.ENSP00000355751,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000357668,9606.ENSP00000359393,9606.ENSP00000361405,9606.ENSP00000368727,9606.ENSP00000369293,9606.ENSP00000378517,9606.ENSP00000378699,9606.ENSP00000481841,9606.ENSP00000482841,9606.ENSP00000498748,9606.ENSP00000501092	FERMT1,COMP,CHI3L1,CCNB1,SULF1,SLC7A5,CDH3,EGF,ABCA12,CXCL13,TNFRSF21,CCL19,EZH2,ETV4,SFN,XRCC2,THBS2,KIF14,ASPM,ADAM12,HMGB3,MMP9,XDH,IL2RA,SPP1,CDK1,CD24,CRABP2,GREM1,TFAP2A
GO:0007010	Cytoskeleton organization	28	1272	0.31	0.32	0.0250	9606.ENSP00000216446,9606.ENSP00000217026,9606.ENSP00000247191,9606.ENSP00000256442,9606.ENSP00000260731,9606.ENSP00000263753,9606.ENSP00000265148,9606.ENSP00000265748,9606.ENSP00000271452,9606.ENSP00000288207,9606.ENSP00000300035,9606.ENSP00000300093,9606.ENSP00000300403,9606.ENSP00000311648,9606.ENSP00000323300,9606.ENSP00000352271,9606.ENSP00000354451,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000358813,9606.ENSP00000360944,9606.ENSP00000361540,9606.ENSP00000363524,9606.ENSP00000369129,9606.ENSP00000377793,9606.ENSP00000378356,9606.ENSP00000378699,9606.ENSP00000432568	PLEK2,MYBL2,DLGAP5,CCNB1,KIF11,SGO1,CENPE,ANLN,NUF2,CCNB2,PCLAF,PLK1,TPX2,UGT8,SPAG5,XRCC2,IQGAP3,KIF14,ASPM,TTK,STIL,CDC20,KIF4A,DSP,PRC1,KIF20A,CDK1,SPTBN2
GO:0048522	Positive regulation of cellular process	85	5731	0.14	0.28	0.0288	9606.ENSP00000188790,9606.ENSP00000209728,9606.ENSP00000216446,9606.ENSP00000217026,9606.ENSP00000217289,9606.ENSP00000218388,9606.ENSP00000219022,9606.ENSP00000219746,9606.ENSP00000222271,9606.ENSP00000225964,9606.ENSP00000228843,9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000251496,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000256442,9606.ENSP00000256447,9606.ENSP00000258729,9606.ENSP00000260128,9606.ENSP00000260227,9606.ENSP00000261622,9606.ENSP00000263735,9606.ENSP00000264012,9606.ENSP00000265148,9606.ENSP00000265171,9606.ENSP00000265748,9606.ENSP00000272895,9606.ENSP00000274793,9606.ENSP00000286758,9606.ENSP00000289429,9606.ENSP00000298048,9606.ENSP00000300093,9606.ENSP00000300403,9606.ENSP00000302530,9606.ENSP00000304408,9606.ENSP00000305603,9606.ENSP00000308815,9606.ENSP00000318270,9606.ENSP00000320147,9606.ENSP00000321835,9606.ENSP00000322788,9606.ENSP00000323300,9606.ENSP00000329403,9606.ENSP00000330523,9606.ENSP00000337060,9606.ENSP00000340989,9606.ENSP00000342307,9606.ENSP00000352271,9606.ENSP00000353770,9606.ENSP00000354451,9606.ENSP00000355751,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000357112,9606.ENSP00000358813,9606.ENSP00000360944,9606.ENSP00000361405,9606.ENSP00000361540,9606.ENSP00000361850,9606.ENSP00000362108,9606.ENSP00000363149,9606.ENSP00000368516,9606.ENSP00000369293,9606.ENSP00000376457,9606.ENSP00000377793,9606.ENSP00000378177,9606.ENSP00000378517,9606.ENSP00000378699,9606.ENSP00000385545,9606.ENSP00000391090,9606.ENSP00000391490,9606.ENSP00000411532,9606.ENSP00000423014,9606.ENSP00000433277,9606.ENSP00000438483,9606.ENSP00000458585,9606.ENSP00000481380,9606.ENSP00000481841,9606.ENSP00000482841,9606.ENSP00000488437,9606.ENSP00000496939,9606.ENSP00000498748,9606.ENSP00000501092,9606.ENSP00000501146	FAP,CDC6,PLEK2,MYBL2,FERMT1,TIMP1,OLFM4,TOX3,COMP,COL1A1,RAD51AP1,NCAPH,DLGAP5,NCAPG,GDF15,CHI3L1,CCNB1,CD180,IGF2BP3,SULF1,MMP7,SLC7A5,EPCAM,CDH3,CENPE,EGF,ANLN,ABCA12,PLA2G7,CXCL13,CD1A,MELK,PLK1,TPX2,BUB1,COL3A1,FUT3,CCL19,PROM2,EZH2,ETV4,MMP1,SPAG5,PCP4,CTHRC1,NME1,SFN,FOXM1,XRCC2,RRM2,IQGAP3,THBS2,KIF14,ASPM,AIM2,TTK,STIL,MMP9,CDC20,PLAU,LCN2,SPDEF,LGR4,IL2RA,ECT2,PRC1,CEMIP,SPP1,CDK1,KIF26B,CHEK1,AGR2,TOP2A,OCIAD2,MS4A1,KPNA2,MMP12,CCNA2,CD24,CRABP2,PRSS2,KCNN4,GREM1,TFAP2A,HNF4G
GO:0071492	Cellular response to UV-A	3	10	1.45	0.42	0.0294	9606.ENSP00000218388,9606.ENSP00000322788,9606.ENSP00000361405	TIMP1,MMP1,MMP9
GO:0045860	Positive regulation of protein kinase activity	7	115	0.76	0.38	0.0299	9606.ENSP00000255409,9606.ENSP00000265148,9606.ENSP00000300403,9606.ENSP00000320147,9606.ENSP00000356319,9606.ENSP00000376457,9606.ENSP00000378177	CHI3L1,CENPE,TPX2,EZH2,KIF14,ECT2,CEMIP
GO:0051338	Regulation of transferase activity	11	285	0.56	0.35	0.0299	9606.ENSP00000209728,9606.ENSP00000255409,9606.ENSP00000265148,9606.ENSP00000300403,9606.ENSP00000320147,9606.ENSP00000335357,9606.ENSP00000340989,9606.ENSP00000356319,9606.ENSP00000361540,9606.ENSP00000376457,9606.ENSP00000378177	CDC6,CHI3L1,CENPE,TPX2,EZH2,CDKN3,SFN,KIF14,CDC20,ECT2,CEMIP
GO:0051347	Positive regulation of transferase activity	8	154	0.69	0.37	0.0306	9606.ENSP00000255409,9606.ENSP00000265148,9606.ENSP00000300403,9606.ENSP00000320147,9606.ENSP00000356319,9606.ENSP00000361540,9606.ENSP00000376457,9606.ENSP00000378177	CHI3L1,CENPE,TPX2,EZH2,KIF14,CDC20,ECT2,CEMIP
GO:0006260	DNA replication	9	197	0.63	0.36	0.0322	9606.ENSP00000209728,9606.ENSP00000262460,9606.ENSP00000268138,9606.ENSP00000300035,9606.ENSP00000341565,9606.ENSP00000355506,9606.ENSP00000378699,9606.ENSP00000391090,9606.ENSP00000405726	CDC6,GINS1,TICRR,PCLAF,FAM111B,EXO1,CDK1,CHEK1,CDC45
